num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,booking_destination,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,origin,destination,country_route
1,Internet,RoundTrip,125,54,1,Mon,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,164,38,14,Fri,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,65,25,23,Sat,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,143,29,10,Sat,AKLKUL,New Zealand,Malaysia,1,1,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,68,87,8,Sun,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,21,24,2,Sun,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,49,36,7,Fri,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,114,24,11,Wed,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,21,31,9,Mon,AKLKUL,New Zealand,Malaysia,1,1,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,76,18,11,Wed,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,90,43,11,Tue,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,325,21,9,Mon,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,162,32,14,Sat,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
3,Internet,RoundTrip,444,17,2,Tue,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,249,21,6,Fri,AKLKUL,New Zealand,Malaysia,1,1,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,13,87,3,Mon,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,153,53,17,Sat,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,36,17,3,Wed,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
4,Internet,RoundTrip,169,21,6,Fri,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,63,34,8,Tue,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,37,17,1,Sat,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,68,17,4,Fri,AKLKUL,New Zealand,Malaysia,0,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,307,32,15,Thu,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,10,49,17,Sun,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
3,Internet,RoundTrip,363,49,6,Sun,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Mobile,RoundTrip,69,19,12,Sun,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,70,31,19,Tue,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,143,36,5,Sun,AKLKUL,New Zealand,Malaysia,0,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,241,47,4,Mon,AKLKUL,New Zealand,Malaysia,1,1,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,23,17,5,Mon,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Mobile,RoundTrip,325,29,12,Wed,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
3,Internet,RoundTrip,216,21,7,Sat,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
4,Internet,RoundTrip,132,20,13,Tue,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,26,26,16,Fri,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,233,83,7,Thu,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,32,17,21,Thu,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,215,17,9,Fri,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,52,30,13,Sun,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
3,Internet,RoundTrip,47,17,16,Sun,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,50,63,17,Sat,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,123,19,4,Fri,AKLKUL,New Zealand,Malaysia,0,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,86,18,2,Thu,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Mobile,RoundTrip,281,35,17,Sat,AKLKUL,New Zealand,Malaysia,1,1,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,163,17,8,Mon,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
4,Internet,RoundTrip,294,17,14,Wed,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,108,83,0,Sun,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,99,19,13,Sun,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,37,17,16,Tue,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,171,19,8,Fri,AKLKUL,New Zealand,Malaysia,0,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,134,56,18,Tue,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,77,28,9,Wed,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,190,41,4,Sun,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Mobile,RoundTrip,26,36,18,Sat,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,50,27,11,Tue,AKLKUL,New Zealand,Malaysia,1,1,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,68,30,16,Fri,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
3,Internet,RoundTrip,182,21,10,Sun,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,40,23,8,Tue,AKLKUL,New Zealand,Malaysia,0,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,248,34,12,Wed,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,192,21,8,Wed,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,152,19,15,Wed,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
4,Internet,RoundTrip,144,51,5,Wed,AKLKUL,New Zealand,Malaysia,1,1,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,15,32,6,Wed,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,96,67,5,Wed,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,88,32,10,Wed,AKLKUL,New Zealand,Malaysia,1,1,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,49,72,10,Tue,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,22,35,9,Mon,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,126,23,14,Thu,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
3,Internet,RoundTrip,278,37,14,Wed,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,72,32,6,Thu,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,42,38,3,Wed,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,120,19,6,Sun,AKLKUL,New Zealand,Malaysia,0,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,347,22,1,Mon,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,175,20,6,Tue,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,27,17,8,Sun,AKLKUL,New Zealand,Malaysia,1,1,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,7,20,14,Mon,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,13,17,13,Mon,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
3,Internet,RoundTrip,84,20,10,Sun,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,210,85,16,Sun,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,57,17,6,Sun,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,31,20,5,Mon,AKLKUL,New Zealand,Malaysia,0,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,57,21,14,Mon,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,19,31,12,Mon,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,235,17,6,Thu,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,60,17,2,Sat,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,56,21,2,Sun,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,263,22,23,Tue,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,176,20,10,Sat,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,200,35,8,Fri,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,58,56,5,Fri,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,26,27,11,Tue,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,58,43,7,Sat,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,131,23,8,Thu,AKLKUL,New Zealand,Malaysia,1,1,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,275,36,8,Sun,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,44,122,8,Tue,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,218,17,5,Fri,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,54,17,15,Thu,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,123,17,13,Sun,AKLKUL,New Zealand,Malaysia,0,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,157,26,7,Mon,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,156,17,9,Thu,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,8,19,13,Tue,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,227,21,2,Wed,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,126,41,6,Fri,AKLKUL,New Zealand,Malaysia,1,1,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,10,56,9,Sat,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
4,Internet,RoundTrip,221,17,14,Mon,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,130,28,10,Thu,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,127,19,15,Tue,AKLKUL,New Zealand,Malaysia,0,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,13,465,9,Thu,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,38,24,17,Fri,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,179,17,7,Sun,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,304,17,16,Tue,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,82,38,13,Wed,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,60,17,10,Fri,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,282,26,5,Sun,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
4,Internet,RoundTrip,15,49,7,Sun,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,89,38,8,Thu,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
4,Internet,RoundTrip,252,19,4,Sun,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,105,17,15,Sat,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,338,18,7,Mon,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,102,26,0,Tue,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
4,Internet,RoundTrip,81,17,13,Thu,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
5,Internet,RoundTrip,337,18,18,Sun,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,295,22,22,Tue,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,314,20,10,Sun,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
3,Internet,RoundTrip,245,19,7,Sun,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,99,28,9,Tue,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
3,Mobile,RoundTrip,170,44,5,Fri,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,42,19,6,Thu,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,257,21,15,Tue,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,199,45,14,Fri,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,150,25,14,Mon,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,178,27,21,Sun,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,368,31,2,Sun,AKLKUL,New Zealand,Malaysia,0,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,29,17,4,Thu,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,71,31,14,Wed,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,169,20,19,Wed,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,90,233,11,Tue,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,125,88,6,Wed,AKLKUL,New Zealand,Malaysia,1,1,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,80,17,3,Wed,AKLKUL,New Zealand,Malaysia,1,1,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,66,17,10,Thu,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Mobile,RoundTrip,115,41,14,Fri,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,182,41,0,Fri,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
6,Internet,RoundTrip,250,26,1,Thu,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,54,25,5,Fri,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
4,Internet,RoundTrip,316,17,2,Thu,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,59,63,5,Sat,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,13,17,5,Mon,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,61,21,11,Wed,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,198,24,13,Sun,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,236,29,5,Sun,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,47,19,9,Wed,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,108,35,13,Fri,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,45,51,12,Wed,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,256,83,22,Wed,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,173,44,6,Sun,AKLKUL,New Zealand,Malaysia,0,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,29,25,16,Sun,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,15,29,2,Sat,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,52,21,12,Fri,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,99,19,13,Wed,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,164,20,13,Sun,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,12,65,13,Wed,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,181,65,9,Tue,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,164,38,14,Fri,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,198,53,4,Tue,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,224,76,11,Sun,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,25,50,7,Thu,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,45,17,5,Wed,AKLKUL,New Zealand,Malaysia,0,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,42,17,14,Tue,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,223,38,15,Sun,AKLKUL,New Zealand,Malaysia,0,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
3,Internet,RoundTrip,272,21,18,Tue,AKLKUL,New Zealand,Malaysia,1,1,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Mobile,RoundTrip,65,77,14,Sat,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,66,80,6,Mon,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,304,76,4,Thu,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,7,75,13,Wed,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,317,37,9,Thu,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,17,21,23,Wed,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,242,23,16,Sun,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,100,42,17,Sun,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,25,30,10,Fri,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,188,47,5,Sun,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,332,17,15,Sun,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,103,21,10,Mon,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,47,23,7,Thu,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,217,18,17,Sun,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,91,24,13,Fri,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,22,18,9,Fri,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,236,29,5,Sun,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
3,Internet,RoundTrip,215,31,4,Sat,AKLKUL,New Zealand,Malaysia,0,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
